Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4
3,1,1,0,8,23.48499999999998,20,100,119,120,116,84,23.97299999999998,0.061,1.3419999999999992,9.820999999999993,20,1,5,15,102,1,6,39,2,0.5,15,2.25,6,L,0.23502941176470585,0.061,0.22366666666666662,0.25182051282051277
3,1,2,0,4,27.266999999999978,16,125,106,101,102,52,27.510999999999978,0.061,2.0129999999999986,0.6709999999999998,17,1,7,2,126,1,11,2,2,0.5,16,2.5,6,L,0.21834126984126984,0.061,0.183,0.3354999999999999
3,2,3,0,1,9.881999999999993,15,48,33,75,82,76,21.715999999999983,1.1589999999999994,0.6709999999999998,1.2809999999999993,20,5,4,6,92,5,5,6,3,0.5,23,3.5,6,L,0.23604347826086955,0.2318,0.13419999999999999,0.2135
3,2,4,0,5,14.334999999999988,19,73,47,40,68,48,20.556999999999984,13.05399999999999,0.7929999999999997,0.488,20,18,6,4,97,62,6,4,5,0.5,34,4.75,6,L,0.2119278350515464,0.21054838709677418,0.13216666666666665,0.122
3,3,5,0,3,24.03399999999998,19,121,29,30,26,21,24.64399999999998,0.244,0.305,3.842999999999997,20,1,2,9,128,1,2,13,5,0.5,36,5.25,6,L,0.19253125,0.244,0.1525,0.29561538461538456
3,3,6,0,1,26.10799999999998,14,114,79,82,74,81,26.16899999999998,1.2199999999999993,2.500999999999998,6.282999999999995,15,8,9,12,115,10,13,28,3,1,36,3,6,L,0.2275565217391304,0.122,0.19238461538461538,0.22439285714285712
3,4,7,0,5,13.05399999999999,15,59,41,47,108,13,15.554999999999987,5.916999999999995,5.855999999999995,1.2199999999999993,20,11,14,6,68,24,24,8,5,0,18,4.5,6,L,0.22874999999999998,0.24654166666666666,0.24399999999999994,0.1525
3,4,8,0,2,37.45399999999997,18,169,49,51,50,32,37.69799999999997,0.9759999999999995,2.8669999999999978,19.885999999999985,19,5,8,17,170,5,12,87,4,0.5,29,4.25,6,L,0.22175294117647057,0.19519999999999998,0.2389166666666666,0.22857471264367815
3,5,9,0,9,38.67399999999997,15,154,63,65,61,19,39.52799999999997,0.9149999999999996,0.9759999999999995,1.3419999999999992,19,6,6,3,158,6,6,4,4,0.5,30,4.5,6,L,0.2501772151898734,0.15249999999999997,0.16266666666666665,0.33549999999999985
3,5,10,0,10,16.22599999999999,16,82,89,88,93,30,19.763999999999985,0.9759999999999995,0.9149999999999996,1.585999999999999,20,5,5,7,93,7,5,8,3,0.5,23,3.5,6,L,0.21251612903225806,0.13942857142857143,0.183,0.19824999999999998
4,1,1,0,2,28.303999999999977,16,123,56,52,5,46,29.157999999999976,3.4159999999999973,6.099999999999995,5.489999999999996,20,9,12,9,127,13,25,19,4,0,19,4.75,6,L,0.22959055118110233,0.26276923076923075,0.24399999999999997,0.2889473684210526
4,1,2,0,3,26.47399999999998,20,111,30,29,23,80,27.449999999999978,9.698999999999993,6.099999999999995,2.1959999999999984,20,17,13,7,119,42,26,7,5,0,19,4.75,6,L,0.23067226890756298,0.23092857142857143,0.23461538461538456,0.31371428571428567
4,2,3,0,4,8.478999999999994,11,46,101,102,103,104,8.844999999999994,0.061,0.427,0.6099999999999999,13,1,2,4,48,1,3,4,2,1,24,2,6,L,0.18427083333333333,0.061,0.14233333333333334,0.1525
4,2,4,0,8,16.04299999999999,18,78,110,111,13,19,17.445999999999987,0.122,16.652999999999988,4.391999999999997,20,1,17,14,85,1,61,21,2,0,16,4,6,L,0.2052470588235294,0.122,0.27299999999999996,0.20914285714285713
4,3,5,0,10,15.493999999999987,15,72,92,86,94,37,17.140999999999988,1.2809999999999993,0.183,2.3179999999999983,19,6,1,4,77,6,1,7,3,0.5,23,3.5,6,L,0.2226103896103896,0.21349999999999997,0.183,0.33114285714285707
4,3,6,0,2,20.007999999999985,16,98,49,56,77,13,22.630999999999982,0.6099999999999999,8.417999999999994,1.7689999999999988,20,4,10,7,109,4,28,7,4,0,17,4.25,6,L,0.20762385321100915,0.1525,0.3006428571428571,0.25271428571428567
